time,alt,MN,TRA,Wf,Fn,Nf,Nc,epr,phi,NfR,NcR,BPR,farB,htBleed
3849.1,9386.4,0.23296,100,4.7718,47603,2322,8791.3,1.2641,45.232,2387.8,8132.4,8.5777,0.025505,369.09
3850.2,9363.7,0.23232,100,4.7757,47671,2322.1,8791.9,1.2643,45.237,2387.8,8132.5,8.5768,0.025509,369.14
3851.2,9340.9,0.23169,100,4.7796,47739,2322.2,8792.4,1.2644,45.241,2387.8,8132.5,8.576,0.025514,369.19
3852.2,9318.2,0.23106,100,4.7835,47808,2322.3,8793,1.2646,45.245,2387.8,8132.6,8.5751,0.025518,369.23
3853.2,9295.5,0.23043,100,4.7875,47876,2322.5,8793.5,1.2648,45.25,2387.8,8132.6,8.5742,0.025522,369.28
3854.2,9272.8,0.2298,100,4.7914,47944,2322.6,8794.1,1.265,45.254,2387.8,8132.7,8.5733,0.025526,369.32
3855.2,9250,0.22917,100,4.7953,48013,2322.7,8794.6,1.2651,45.259,2387.8,8132.7,8.5725,0.02553,369.37
3856.2,9227.3,0.22854,100,4.7993,48082,2322.9,8795.2,1.2653,45.263,2387.8,8132.8,8.5716,0.025534,369.42
3857.2,9204.6,0.22791,100,4.8032,48150,2323,8795.8,1.2655,45.267,2387.8,8132.8,8.5707,0.025538,369.46
3858.2,9181.9,0.22727,100,4.8072,48219,2323.1,8796.3,1.2657,45.272,2387.8,8132.9,8.5698,0.025543,369.51
3859.2,9159.1,0.22664,100,4.8111,48289,2323.2,8796.9,1.2658,45.276,2387.8,8132.9,8.569,0.025547,369.56
3860.2,9136.4,0.22601,100,4.8151,48358,2323.4,8797.4,1.266,45.281,2387.8,8132.9,8.5681,0.025551,369.6
3861.2,9113.7,0.22538,100,4.8191,48427,2323.5,8798,1.2662,45.285,2387.8,8133,8.5673,0.025555,369.65
3862.2,9091,0.22475,100,4.8231,48497,2323.6,8798.6,1.2664,45.289,2387.8,8133,8.5664,0.025559,369.7
3863.2,9068.2,0.22412,100,4.827,48566,2323.8,8799.1,1.2665,45.294,2387.8,8133.1,8.5655,0.025564,369.75
3864.2,9045.5,0.22349,100,4.831,48636,2323.9,8799.7,1.2667,45.298,2387.8,8133.1,8.5647,0.025568,369.79
3865.2,9022.8,0.22285,100,4.835,48706,2324,8800.3,1.2669,45.303,2387.8,8133.2,8.5638,0.025572,369.84
3866.2,9000.1,0.22222,100,4.839,48776,2324.1,8800.8,1.267,45.307,2387.8,8133.2,8.563,0.025576,369.89
3867.2,8977.3,0.22159,100,4.843,48846,2324.3,8801.4,1.2672,45.311,2387.8,8133.3,8.5621,0.02558,369.93
3868.2,8954.6,0.22096,100,4.847,48916,2324.4,8802,1.2674,45.316,2387.8,8133.3,8.5613,0.025584,369.98
3869.2,8931.9,0.22033,100,4.851,48987,2324.5,8802.5,1.2675,45.32,2387.8,8133.4,8.5604,0.025589,370.03
3870.3,8909.1,0.2197,100,4.855,49057,2324.7,8803.1,1.2677,45.325,2387.8,8133.4,8.5596,0.025593,370.07
3871.3,8886.4,0.21907,100,4.859,49128,2324.8,8803.6,1.2679,45.329,2387.8,8133.4,8.5587,0.025597,370.12
3872.3,8863.7,0.21844,100,4.863,49198,2324.9,8804.2,1.2681,45.333,2387.8,8133.5,8.5579,0.025601,370.17
3873.3,8841,0.2178,100,4.8671,49269,2325,8804.8,1.2682,45.338,2387.8,8133.5,8.557,0.025605,370.22
3874.3,8818.2,0.21717,100,4.8711,49340,2325.2,8805.3,1.2684,45.342,2387.8,8133.6,8.5562,0.02561,370.26
3875.3,8795.5,0.21654,100,4.8751,49412,2325.3,8805.9,1.2686,45.347,2387.8,8133.6,8.5553,0.025614,370.31
3876.3,8772.8,0.21591,100,4.8792,49483,2325.4,8806.5,1.2687,45.351,2387.8,8133.7,8.5545,0.025618,370.36
3877.3,8750.1,0.21528,100,4.8832,49554,2325.6,8807.1,1.2689,45.356,2387.8,8133.7,8.5537,0.025622,370.4
3878.3,8727.3,0.21465,100,4.8873,49626,2325.7,8807.6,1.269,45.36,2387.8,8133.8,8.5528,0.025626,370.45
3879.3,8704.6,0.21402,100,4.8913,49698,2325.8,8808.2,1.2692,45.364,2387.8,8133.8,8.552,0.025631,370.5
3880.3,8681.9,0.21339,100,4.8954,49769,2326,8808.8,1.2694,45.369,2387.8,8133.8,8.5512,0.025635,370.55
3881.3,8659.2,0.21275,100,4.8995,49841,2326.1,8809.3,1.2695,45.373,2387.8,8133.9,8.5503,0.025639,370.59
3882.3,8636.4,0.21212,100,4.9035,49913,2326.2,8809.9,1.2697,45.378,2387.8,8133.9,8.5495,0.025643,370.64
3883.3,8613.7,0.21149,100,4.9076,49986,2326.4,8810.5,1.2699,45.382,2387.8,8134,8.5487,0.025647,370.69
3884.3,8591,0.21086,100,4.9117,50058,2326.5,8811,1.27,45.387,2387.8,8134,8.5479,0.025652,370.74
3885.3,8568.3,0.21023,100,4.9158,50130,2326.6,8811.6,1.2702,45.391,2387.8,8134.1,8.547,0.025656,370.78
3886.3,8545.5,0.2096,100,4.9199,50203,2326.7,8812.2,1.2704,45.395,2387.8,8134.1,8.5462,0.02566,370.83
3887.3,8522.8,0.20897,100,4.9239,50276,2326.9,8812.8,1.2705,45.4,2387.8,8134.1,8.5454,0.025664,370.88
3888.3,8500.1,0.20834,100,4.928,50349,2327,8813.3,1.2707,45.404,2387.8,8134.2,8.5446,0.025669,370.93
3889.3,8477.3,0.2077,100,4.9321,50422,2327.1,8813.9,1.2708,45.409,2387.8,8134.2,8.5438,0.025673,370.98
3890.4,8454.6,0.20707,100,4.9363,50495,2327.3,8814.5,1.271,45.413,2387.8,8134.3,8.5429,0.025677,371.02
3891.4,8431.9,0.20644,100,4.9404,50568,2327.4,8815,1.2712,45.418,2387.8,8134.3,8.5421,0.025681,371.07
3892.4,8409.2,0.20581,100,4.9445,50642,2327.5,8815.6,1.2713,45.422,2387.8,8134.4,8.5413,0.025686,371.12
3893.4,8386.4,0.20518,100,4.9486,50715,2327.7,8816.2,1.2715,45.427,2387.8,8134.4,8.5405,0.02569,371.17
3894.4,8363.7,0.20455,100,4.9527,50789,2327.8,8816.8,1.2716,45.431,2387.8,8134.4,8.5397,0.025694,371.21
3895.4,8341,0.20392,100,4.9569,50863,2327.9,8817.3,1.2718,45.435,2387.8,8134.5,8.5389,0.025698,371.26
3896.4,8318.3,0.20329,100,4.961,50937,2328.1,8817.9,1.272,45.44,2387.8,8134.5,8.5381,0.025702,371.31
3897.4,8295.5,0.20265,100,4.9652,51011,2328.2,8818.5,1.2721,45.444,2387.8,8134.6,8.5373,0.025707,371.36
3898.4,8272.8,0.20202,100,4.9693,51085,2328.3,8819.1,1.2723,45.449,2387.8,8134.6,8.5365,0.025711,371.41
3899.4,8250.1,0.20139,100,4.9735,51160,2328.5,8819.6,1.2724,45.453,2387.8,8134.6,8.5357,0.025715,371.46
3900.4,8227.4,0.20076,100,4.9776,51234,2328.6,8820.2,1.2726,45.458,2387.8,8134.7,8.5349,0.025719,371.5
3901.4,8204.6,0.20013,100,4.9818,51309,2328.7,8820.8,1.2727,45.462,2387.8,8134.7,8.5341,0.025724,371.55
3902.4,8181.9,0.1995,100,4.9859,51383,2328.9,8821.4,1.2729,45.467,2387.8,8134.8,8.5333,0.025728,371.6
3903.4,8159.2,0.19887,100,4.9901,51457,2329,8822,1.2731,45.471,2387.8,8134.8,8.5325,0.025732,371.65
3904.4,8136.5,0.19823,100,4.9942,51531,2329.2,8822.5,1.2732,45.476,2387.8,8134.8,8.5317,0.025737,371.7
3905.4,8113.7,0.1976,100,4.9984,51606,2329.3,8823.1,1.2734,45.48,2387.8,8134.9,8.5308,0.025741,371.75
3906.4,8091,0.19697,100,5.0026,51680,2329.4,8823.7,1.2735,45.485,2387.8,8134.9,8.53,0.025745,371.79
3907.4,8068.3,0.19634,100,5.0068,51755,2329.6,8824.3,1.2737,45.489,2387.8,8135,8.5292,0.02575,371.84
3908.4,8045.6,0.19571,100,5.0109,51830,2329.7,8824.9,1.2739,45.494,2387.8,8135,8.5284,0.025754,371.89
3909.4,8022.8,0.19508,100,5.0151,51905,2329.8,8825.5,1.274,45.498,2387.8,8135,8.5276,0.025758,371.94
3910.5,8000.1,0.19445,100,5.0193,51980,2330,8826,1.2742,45.503,2387.8,8135.1,8.5268,0.025762,371.99
3911.5,7977.4,0.19382,100,5.0235,52055,2330.1,8826.6,1.2743,45.507,2387.8,8135.1,8.526,0.025767,372.04
3912.5,7954.6,0.19318,100,5.0277,52131,2330.2,8827.2,1.2745,45.512,2387.8,8135.2,8.5252,0.025771,372.09
3913.5,7931.9,0.19255,100,5.0319,52206,2330.4,8827.8,1.2746,45.516,2387.8,8135.2,8.5244,0.025775,372.14
3914.5,7909.2,0.19192,100,5.0361,52282,2330.5,8828.4,1.2748,45.521,2387.8,8135.2,8.5236,0.02578,372.18
3915.5,7886.5,0.19129,100,5.0403,52358,2330.6,8829,1.275,45.525,2387.8,8135.3,8.5228,0.025784,372.23
3916.5,7863.7,0.19066,100,5.0446,52433,2330.8,8829.6,1.2751,45.53,2387.8,8135.3,8.522,0.025788,372.28
3917.5,7841,0.19003,100,5.0488,52510,2330.9,8830.1,1.2753,45.534,2387.8,8135.4,8.5212,0.025793,372.33
3918.5,7818.3,0.1894,100,5.053,52586,2331.1,8830.7,1.2754,45.539,2387.8,8135.4,8.5204,0.025797,372.38
3919.5,7795.6,0.18877,100,5.0572,52662,2331.2,8831.3,1.2756,45.543,2387.8,8135.4,8.5196,0.025801,372.43
3920.5,7772.8,0.18813,100,5.0615,52739,2331.3,8831.9,1.2757,45.548,2387.8,8135.5,8.5188,0.025806,372.48
3921.5,7750.1,0.1875,100,5.0657,52815,2331.5,8832.5,1.2759,45.553,2387.8,8135.5,8.518,0.02581,372.53
3922.5,7727.4,0.18687,100,5.07,52892,2331.6,8833.1,1.276,45.557,2387.8,8135.6,8.5173,0.025814,372.58
3923.5,7704.7,0.18624,100,5.0742,52969,2331.7,8833.7,1.2762,45.562,2387.8,8135.6,8.5165,0.025819,372.63
3924.5,7681.9,0.18561,100,5.0785,53046,2331.9,8834.3,1.2763,45.566,2387.8,8135.6,8.5157,0.025823,372.68
3925.5,7659.2,0.18498,100,5.0828,53123,2332,8834.9,1.2765,45.571,2387.8,8135.7,8.5149,0.025827,372.73
3926.5,7636.5,0.18435,100,5.087,53201,2332.2,8835.4,1.2766,45.575,2387.8,8135.7,8.5141,0.025832,372.77
3927.5,7613.8,0.18372,100,5.0913,53278,2332.3,8836,1.2768,45.58,2387.8,8135.8,8.5134,0.025836,372.82
3928.5,7591,0.18308,100,5.0956,53356,2332.4,8836.6,1.2769,45.584,2387.8,8135.8,8.5126,0.02584,372.87
3929.5,7568.3,0.18245,100,5.0999,53434,2332.6,8837.2,1.2771,45.589,2387.8,8135.8,8.5118,0.025845,372.92
3930.6,7545.6,0.18182,100,5.1041,53511,2332.7,8837.8,1.2772,45.593,2387.8,8135.9,8.5111,0.025849,372.97
3931.6,7522.9,0.18119,100,5.1084,53590,2332.8,8838.4,1.2774,45.598,2387.8,8135.9,8.5103,0.025853,373.02
3932.6,7500.1,0.18056,100,5.1127,53668,2333,8839,1.2775,45.602,2387.8,8135.9,8.5095,0.025858,373.07
3933.6,7477.4,0.17993,100,5.117,53746,2333.1,8839.6,1.2777,45.607,2387.8,8136,8.5088,0.025862,373.12
3934.6,7454.7,0.1793,100,5.1214,53825,2333.3,8840.2,1.2778,45.612,2387.8,8136,8.508,0.025866,373.17
3935.6,7431.9,0.17867,100,5.1257,53903,2333.4,8840.8,1.278,45.616,2387.8,8136,8.5072,0.025871,373.22
3936.6,7409.2,0.17803,100,5.13,53982,2333.5,8841.4,1.2781,45.621,2387.8,8136.1,8.5065,0.025875,373.27
3937.6,7386.5,0.1774,100,5.1343,54061,2333.7,8842,1.2783,45.625,2387.8,8136.1,8.5057,0.02588,373.32
3938.6,7363.8,0.17677,100,5.1386,54140,2333.8,8842.6,1.2784,45.63,2387.8,8136.2,8.505,0.025884,373.37
3939.6,7341,0.17614,100,5.143,54219,2334,8843.2,1.2786,45.634,2387.8,8136.2,8.5042,0.025888,373.42
3940.6,7318.3,0.17551,100,5.1473,54299,2334.1,8843.7,1.2787,45.639,2387.8,8136.2,8.5035,0.025893,373.47
3941.6,7295.6,0.17488,100,5.1517,54378,2334.2,8844.3,1.2788,45.643,2387.8,8136.3,8.5027,0.025897,373.52
3942.6,7272.9,0.17425,100,5.156,54458,2334.4,8844.9,1.279,45.648,2387.8,8136.3,8.502,0.025901,373.57
3943.6,7250.1,0.17361,100,5.1604,54538,2334.5,8845.5,1.2791,45.653,2387.8,8136.3,8.5012,0.025906,373.62
3944.6,7227.4,0.17298,100,5.1647,54618,2334.7,8846.1,1.2793,45.657,2387.8,8136.4,8.5005,0.02591,373.67
3945.6,7204.7,0.17235,100,5.1691,54698,2334.8,8846.7,1.2794,45.662,2387.8,8136.4,8.4998,0.025914,373.72
3946.6,7182,0.17172,100,5.1735,54778,2335,8847.3,1.2796,45.666,2387.8,8136.4,8.499,0.025919,373.77
3947.6,7159.2,0.17109,100,5.1779,54859,2335.1,8847.9,1.2797,45.671,2387.8,8136.5,8.4983,0.025923,373.82
3948.6,7136.5,0.17046,100,5.1822,54939,2335.2,8848.5,1.2798,45.675,2387.8,8136.5,8.4976,0.025928,373.87
3949.6,7113.8,0.16983,100,5.1866,55020,2335.4,8849.1,1.28,45.68,2387.8,8136.5,8.4968,0.025932,373.92
3950.7,7091.1,0.1692,100,5.191,55101,2335.5,8849.7,1.2801,45.684,2387.8,8136.6,8.4961,0.025936,373.97
3951.7,7068.3,0.16856,100,5.1954,55182,2335.7,8850.3,1.2803,45.689,2387.8,8136.6,8.4954,0.025941,374.02
3952.7,7045.6,0.16793,100,5.1998,55263,2335.8,8850.9,1.2804,45.694,2387.8,8136.6,8.4946,0.025945,374.07
3953.7,7022.9,0.1673,100,5.2042,55345,2335.9,8851.5,1.2805,45.698,2387.8,8136.7,8.4939,0.02595,374.12
3954.7,7000.2,0.16667,100,5.2086,55426,2336.1,8852.1,1.2807,45.703,2387.8,8136.7,8.4932,0.025954,374.17
3955.7,6977.4,0.16604,100,5.2131,55508,2336.2,8852.7,1.2808,45.707,2387.8,8136.7,8.4925,0.025958,374.22
3956.7,6954.7,0.16541,100,5.2175,55589,2336.4,8853.3,1.2809,45.712,2387.8,8136.8,8.4918,0.025963,374.27
3957.7,6932,0.16478,100,5.2219,55671,2336.5,8853.9,1.2811,45.716,2387.8,8136.8,8.491,0.025967,374.32
3958.7,6909.2,0.16415,100,5.2264,55754,2336.7,8854.5,1.2812,45.721,2387.8,8136.8,8.4903,0.025972,374.37
3959.7,6886.5,0.16351,100,5.2308,55836,2336.8,8855.1,1.2814,45.726,2387.8,8136.9,8.4896,0.025976,374.42
3960.7,6863.8,0.16288,100,5.2352,55918,2336.9,8855.7,1.2815,45.73,2387.8,8136.9,8.4889,0.02598,374.47
3961.7,6841.1,0.16225,100,5.2397,56001,2337.1,8856.3,1.2816,45.735,2387.8,8136.9,8.4882,0.025985,374.52
3962.7,6818.3,0.16162,100,5.2442,56084,2337.2,8856.9,1.2818,45.739,2387.8,8137,8.4875,0.025989,374.57
3963.7,6795.6,0.16099,100,5.2486,56166,2337.4,8857.6,1.2819,45.744,2387.8,8137,8.4868,0.025994,374.62
3964.7,6772.9,0.16036,100,5.2531,56249,2337.5,8858.2,1.282,45.749,2387.8,8137,8.4861,0.025998,374.68
3965.7,6750.2,0.15973,100,5.2576,56333,2337.7,8858.8,1.2822,45.753,2387.8,8137.1,8.4854,0.026002,374.73
3966.7,6727.4,0.1591,100,5.262,56416,2337.8,8859.4,1.2823,45.758,2387.8,8137.1,8.4847,0.026007,374.78
3967.7,6704.7,0.15846,100,5.2665,56499,2338,8860,1.2824,45.762,2387.8,8137.1,8.484,0.026011,374.83
3968.7,6682,0.15783,100,5.271,56583,2338.1,8860.6,1.2826,45.767,2387.8,8137.1,8.4833,0.026016,374.88
3969.8,6659.3,0.1572,100,5.2755,56667,2338.2,8861.2,1.2827,45.771,2387.8,8137.2,8.4826,0.02602,374.93
3970.8,6636.5,0.15657,100,5.28,56751,2338.4,8861.8,1.2828,45.776,2387.8,8137.2,8.4819,0.026024,374.98
3971.8,6613.8,0.15594,100,5.2845,56835,2338.5,8862.4,1.283,45.781,2387.8,8137.2,8.4812,0.026029,375.03
3972.8,6591.1,0.15531,100,5.289,56919,2338.7,8863,1.2831,45.785,2387.8,8137.3,8.4806,0.026033,375.08
3973.8,6568.4,0.15468,100,5.2935,57004,2338.8,8863.6,1.2832,45.79,2387.8,8137.3,8.4799,0.026038,375.13
3974.8,6545.6,0.15405,100,5.2981,57088,2339,8864.2,1.2833,45.794,2387.8,8137.3,8.4792,0.026042,375.18
3975.8,6522.9,0.15341,100,5.3026,57173,2339.1,8864.8,1.2835,45.799,2387.8,8137.4,8.4785,0.026047,375.23
3976.8,6500.2,0.15278,100,5.3071,57258,2339.3,8865.4,1.2836,45.804,2387.8,8137.4,8.4778,0.026051,375.29
3977.8,6477.4,0.15215,100,5.3116,57343,2339.4,8866.1,1.2837,45.808,2387.8,8137.4,8.4772,0.026055,375.34
3978.8,6454.7,0.15152,100,5.3162,57428,2339.6,8866.7,1.2839,45.813,2387.8,8137.4,8.4765,0.02606,375.39
3979.8,6432,0.15089,100,5.3207,57514,2339.7,8867.3,1.284,45.817,2387.8,8137.5,8.4758,0.026064,375.44
3980.8,6409.3,0.15026,100,5.3253,57599,2339.9,8867.9,1.2841,45.822,2387.8,8137.5,8.4752,0.026069,375.49
3981.8,6386.5,0.14963,100,5.3299,57685,2340,8868.5,1.2842,45.827,2387.8,8137.5,8.4745,0.026073,375.54
3982.8,6363.8,0.14899,100,5.3344,57771,2340.1,8869.1,1.2844,45.831,2387.8,8137.6,8.4738,0.026078,375.59
3983.8,6341.1,0.14836,100,5.339,57857,2340.3,8869.7,1.2845,45.836,2387.8,8137.6,8.4732,0.026082,375.64
3984.8,6318.4,0.14773,100,5.3436,57943,2340.4,8870.3,1.2846,45.84,2387.8,8137.6,8.4725,0.026086,375.7
3985.8,6295.6,0.1471,100,5.3481,58030,2340.6,8870.9,1.2847,45.845,2387.8,8137.6,8.4719,0.026091,375.75
3986.8,6272.9,0.14647,100,5.3527,58116,2340.7,8871.6,1.2849,45.85,2387.8,8137.7,8.4712,0.026095,375.8
3987.8,6250.2,0.14584,100,5.3573,58203,2340.9,8872.2,1.285,45.854,2387.8,8137.7,8.4705,0.0261,375.85
3988.8,6227.5,0.14521,100,5.3619,58290,2341,8872.8,1.2851,45.859,2387.8,8137.7,8.4699,0.026104,375.9
3989.8,6204.7,0.14458,100,5.3665,58377,2341.2,8873.4,1.2852,45.864,2387.8,8137.7,8.4692,0.026109,375.95
3990.9,6182,0.14394,100,5.3711,58464,2341.3,8874,1.2854,45.868,2387.8,8137.8,8.4686,0.026113,376
3991.9,6159.3,0.14331,100,5.3757,58551,2341.5,8874.6,1.2855,45.873,2387.8,8137.8,8.468,0.026118,376.06
3992.9,6136.6,0.14268,100,5.3804,58639,2341.6,8875.2,1.2856,45.877,2387.8,8137.8,8.4673,0.026122,376.11
3993.9,6113.8,0.14205,100,5.385,58726,2341.8,8875.9,1.2857,45.882,2387.8,8137.9,8.4667,0.026127,376.16
3994.9,6091.1,0.14142,100,5.3896,58814,2341.9,8876.5,1.2858,45.887,2387.8,8137.9,8.466,0.026131,376.21
3995.9,6068.4,0.14079,100,5.3943,58902,2342.1,8877.1,1.286,45.891,2387.8,8137.9,8.4654,0.026136,376.26
3996.9,6045.7,0.14016,100,5.3989,58990,2342.2,8877.7,1.2861,45.896,2387.8,8137.9,8.4648,0.02614,376.32
3997.9,6022.9,0.13953,100,5.4035,59079,2342.4,8878.3,1.2862,45.9,2387.8,8138,8.4641,0.026144,376.37
3998.9,6000.2,0.13889,100,5.4082,59167,2342.5,8878.9,1.2863,45.905,2387.8,8138,8.4635,0.026149,376.42
3999.9,5977.5,0.13826,100,5.4129,59256,2342.7,8879.6,1.2864,45.91,2387.8,8138,8.4629,0.026153,376.47
4000.9,5954.7,0.13763,100,5.4175,59345,2342.8,8880.2,1.2866,45.914,2387.8,8138,8.4623,0.026158,376.52
4001.9,5932,0.137,100,5.4222,59434,2343,8880.8,1.2867,45.919,2387.8,8138.1,8.4616,0.026162,376.57
4002.9,5909.3,0.13637,100,5.4269,59523,2343.1,8881.4,1.2868,45.924,2387.8,8138.1,8.461,0.026167,376.63
4003.9,5886.6,0.13574,100,5.4315,59612,2343.3,8882,1.2869,45.928,2387.8,8138.1,8.4604,0.026171,376.68
4004.9,5863.8,0.13511,100,5.4362,59702,2343.4,8882.7,1.287,45.933,2387.8,8138.1,8.4598,0.026176,376.73
4005.9,5841.1,0.13448,100,5.4409,59791,2343.6,8883.3,1.2871,45.937,2387.8,8138.2,8.4592,0.02618,376.78
4006.9,5818.4,0.13384,100,5.4456,59881,2343.7,8883.9,1.2872,45.942,2387.8,8138.2,8.4586,0.026185,376.84
4007.9,5795.7,0.13321,100,5.4503,59971,2343.9,8884.5,1.2874,45.947,2387.8,8138.2,8.458,0.026189,376.89
4008.9,5772.9,0.13258,100,5.455,60061,2344,8885.1,1.2875,45.951,2387.8,8138.2,8.4573,0.026194,376.94
4009.9,5750.2,0.13195,100,5.4597,60152,2344.2,8885.8,1.2876,45.956,2387.8,8138.2,8.4567,0.026198,376.99
4011,5727.5,0.13132,100,5.4645,60242,2344.3,8886.4,1.2877,45.961,2387.8,8138.3,8.4561,0.026203,377.04
4012,5704.8,0.13069,100,5.4692,60333,2344.5,8887,1.2878,45.965,2387.8,8138.3,8.4555,0.026207,377.1
4013,5682,0.13006,100,5.4739,60424,2344.6,8887.6,1.2879,45.97,2387.8,8138.3,8.4549,0.026212,377.15
4014,5659.3,0.12943,100,5.4787,60515,2344.8,8888.3,1.288,45.975,2387.8,8138.3,8.4544,0.026216,377.2
4015,5636.6,0.12879,100,5.4834,60606,2344.9,8888.9,1.2882,45.979,2387.8,8138.4,8.4538,0.026221,377.25
4016,5613.9,0.12816,100,5.4882,60698,2345.1,8889.5,1.2883,45.984,2387.8,8138.4,8.4532,0.026225,377.31
4017,5591.1,0.12753,100,5.4929,60789,2345.2,8890.1,1.2884,45.989,2387.8,8138.4,8.4526,0.02623,377.36
4018,5568.4,0.1269,100,5.4977,60881,2345.4,8890.8,1.2885,45.993,2387.8,8138.4,8.452,0.026234,377.41
4019,5545.7,0.12627,100,5.5024,60973,2345.6,8891.4,1.2886,45.998,2387.8,8138.4,8.4514,0.026239,377.46
4020,5523,0.12564,100,5.5072,61065,2345.7,8892,1.2887,46.003,2387.8,8138.5,8.4508,0.026243,377.52
4021,5500.2,0.12501,100,5.512,61157,2345.9,8892.6,1.2888,46.007,2387.8,8138.5,8.4502,0.026248,377.57
4022,5477.5,0.12437,100,5.5168,61250,2346,8893.3,1.2889,46.012,2387.8,8138.5,8.4497,0.026252,377.62
4023,5454.8,0.12374,100,5.5216,61342,2346.2,8893.9,1.289,46.016,2387.8,8138.5,8.4491,0.026257,377.67
4024,5432,0.12311,100,5.5264,61435,2346.3,8894.5,1.2891,46.021,2387.8,8138.6,8.4485,0.026261,377.73
4025,5409.3,0.12248,100,5.5312,61528,2346.5,8895.1,1.2892,46.026,2387.8,8138.6,8.448,0.026266,377.78
4026,5386.6,0.12185,100,5.536,61621,2346.6,8895.8,1.2893,46.03,2387.8,8138.6,8.4474,0.02627,377.83
4027,5363.9,0.12122,100,5.5408,61715,2346.8,8896.4,1.2895,46.035,2387.8,8138.6,8.4468,0.026275,377.89
4028,5341.1,0.12059,100,5.5456,61808,2346.9,8897,1.2896,46.04,2387.8,8138.6,8.4463,0.026279,377.94
4029,5318.4,0.11996,100,5.5504,61902,2347.1,8897.7,1.2897,46.044,2387.8,8138.7,8.4457,0.026284,377.99
4030,5295.7,0.11932,100,5.5553,61996,2347.2,8898.3,1.2898,46.049,2387.8,8138.7,8.4451,0.026288,378.04
4031.1,5273,0.11869,100,5.5601,62090,2347.4,8898.9,1.2899,46.054,2387.8,8138.7,8.4446,0.026293,378.1
4032.1,5250.2,0.11806,100,5.565,62184,2347.6,8899.5,1.29,46.058,2387.8,8138.7,8.444,0.026298,378.15
4033.1,5227.5,0.11743,100,5.5698,62278,2347.7,8900.2,1.2901,46.063,2387.8,8138.7,8.4435,0.026302,378.2
4034.1,5204.8,0.1168,100,5.5747,62373,2347.9,8900.8,1.2902,46.068,2387.8,8138.7,8.4429,0.026307,378.26
4035.1,5182.1,0.11617,100,5.5795,62468,2348,8901.4,1.2903,46.072,2387.8,8138.8,8.4424,0.026311,378.31
4036.1,5159.3,0.11554,100,5.5844,62562,2348.2,8902.1,1.2904,46.077,2387.8,8138.8,8.4418,0.026316,378.36
4037.1,5136.6,0.11491,100,5.5893,62658,2348.3,8902.7,1.2905,46.082,2387.8,8138.8,8.4413,0.02632,378.42
4038.1,5113.9,0.11427,100,5.5941,62753,2348.5,8903.3,1.2906,46.086,2387.8,8138.8,8.4408,0.026325,378.47
4039.1,5091.2,0.11364,100,5.599,62848,2348.7,8904,1.2907,46.091,2387.8,8138.8,8.4402,0.026329,378.52
4040.1,5068.4,0.11301,100,5.6039,62944,2348.8,8904.6,1.2908,46.096,2387.8,8138.9,8.4397,0.026334,378.58
4041.1,5045.7,0.11238,100,5.6088,63040,2349,8905.2,1.2909,46.1,2387.8,8138.9,8.4391,0.026338,378.63
4042.1,5023,0.11175,100,5.6137,63136,2349.1,8905.9,1.291,46.105,2387.8,8138.9,8.4386,0.026343,378.68
4043.1,5000.3,0.11112,100,5.6186,63232,2349.3,8906.5,1.2911,46.11,2387.8,8138.9,8.4381,0.026347,378.74
4044.1,4977.5,0.11049,100,5.6235,63328,2349.4,8907.1,1.2912,46.115,2387.8,8138.9,8.4376,0.026352,378.79
4045.1,4954.8,0.10986,100,5.6284,63425,2349.6,8907.8,1.2913,46.119,2387.8,8138.9,8.437,0.026357,378.84
4046.1,4932.1,0.10922,100,5.6334,63522,2349.8,8908.4,1.2914,46.124,2387.8,8139,8.4365,0.026361,378.9
4047.1,4909.3,0.10859,100,5.6383,63619,2349.9,8909,1.2915,46.129,2387.8,8139,8.436,0.026366,378.95
4048.1,4886.6,0.10796,100,5.6432,63716,2350.1,8909.7,1.2916,46.133,2387.8,8139,8.4355,0.02637,379
4049.1,4863.9,0.10733,100,5.6482,63813,2350.2,8910.3,1.2917,46.138,2387.8,8139,8.435,0.026375,379.06
4050.1,4841.2,0.1067,100,5.6531,63911,2350.4,8911,1.2918,46.143,2387.8,8139,8.4345,0.026379,379.11
4051.2,4818.4,0.10607,100,5.6581,64008,2350.5,8911.6,1.2918,46.147,2387.8,8139,8.4339,0.026384,379.17
4052.2,4795.7,0.10544,100,5.663,64106,2350.7,8912.2,1.2919,46.152,2387.8,8139.1,8.4334,0.026389,379.22
4053.2,4773,0.10481,100,5.668,64204,2350.9,8912.9,1.292,46.157,2387.8,8139.1,8.4329,0.026393,379.27
4054.2,4750.3,0.10417,100,5.673,64302,2351,8913.5,1.2921,46.161,2387.8,8139.1,8.4324,0.026398,379.33
4055.2,4727.5,0.10354,100,5.678,64401,2351.2,8914.1,1.2922,46.166,2387.8,8139.1,8.4319,0.026402,379.38
4056.2,4704.8,0.10291,100,5.6829,64499,2351.3,8914.8,1.2923,46.171,2387.8,8139.1,8.4314,0.026407,379.43
4057.2,4682.1,0.10228,100,5.6879,64598,2351.5,8915.4,1.2924,46.175,2387.8,8139.1,8.4309,0.026411,379.49
4058.2,4659.4,0.10165,100,5.6929,64697,2351.7,8916.1,1.2925,46.18,2387.8,8139.1,8.4305,0.026416,379.54
